Issue type,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Best practice,How to fix,Timestamp,Issue link
color-contrast,serious,button#inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled:pointer-events-none.[&amp;_svg]:pointer-events-none.[&amp;_svg:not([class*=,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<button data-slot=""button"" class=""inline-flex items-center justify-center gap-2 whitespace-nowrap text-sm disabled:pointer-events-none [&amp;_svg]:pointer-events-none [&amp;_svg:not([class*='size-'])]:size-4 shrink-0 [&amp;_svg]:shrink-0 outline-none focus-visible:border-ring focus-visible:ring-ring/50 focus-visible:ring-[3px] aria-invalid:ring-destructive/20 dark:aria-invalid:ring-destructive/40 aria-invalid:border-destructive h-9 px-4 has-[&gt;svg]:px-3 w-full bg-[#00ADB5] hover:bg-[#00ADB5]/90 text-white py-3 rounded-xl font-medium modern-shadow-md cyan-glow transition-all duration-300 disabled:opacity-70"" type=""button"">",.space-y-3 > .bg-\[\#00ADB5\].hover\:bg-\[\#00ADB5\]\/90.text-white,False,False,"Fix any of the following:
  Element has insufficient color contrast of 2.74 (foreground color: #ffffff, background color: #00adb5, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",2026-02-21T09:51:46Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=confirmed&activeViolationId=color-contrast&activeComponentId=button%23inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled%3Apointer-events-none.%5B%26amp%3B_svg%5D%3Apointer-events-none.%5B%26amp%3B_svg%3Anot%28%5Bclass*%3D&isShowingIssue=true&activeIssueIndex=3&activeBehaviorValue=&activeIssueId=799591690
color-contrast,serious,button#inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled:pointer-events-none.[&amp;_svg]:pointer-events-none.[&amp;_svg:not([class*=,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<button data-slot=""button"" class=""inline-flex items-center justify-center gap-2 whitespace-nowrap text-sm disabled:pointer-events-none [&amp;_svg]:pointer-events-none [&amp;_svg:not([class*='size-'])]:size-4 shrink-0 [&amp;_svg]:shrink-0 outline-none focus-visible:border-ring focus-visible:ring-ring/50 focus-visible:ring-[3px] aria-invalid:ring-destructive/20 dark:aria-invalid:ring-destructive/40 aria-invalid:border-destructive h-9 has-[&gt;svg]:px-3 bg-[#00ADB5] hover:bg-[#00ADB5]/90 text-white px-8 py-3 rounded-full font-medium modern-shadow-md transition-all duration-300 cyan-glow disabled:opacity-70"" type=""submit"">",.duration-300,False,False,"Fix any of the following:
  Element has insufficient color contrast of 2.74 (foreground color: #ffffff, background color: #00adb5, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",2026-02-21T09:51:41Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=confirmed&activeViolationId=color-contrast&activeComponentId=button%23inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled%3Apointer-events-none.%5B%26amp%3B_svg%5D%3Apointer-events-none.%5B%26amp%3B_svg%3Anot%28%5Bclass*%3D&isShowingIssue=true&activeIssueIndex=4&activeBehaviorValue=&activeIssueId=799591694
color-contrast,serious,button#inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled:pointer-events-none.[&amp;_svg]:pointer-events-none.[&amp;_svg:not([class*=,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<button data-slot=""button"" class=""inline-flex items-center justify-center gap-2 whitespace-nowrap text-sm disabled:pointer-events-none [&amp;_svg]:pointer-events-none [&amp;_svg:not([class*='size-'])]:size-4 [&amp;_svg]:shrink-0 outline-none focus-visible:border-ring focus-visible:ring-ring/50 focus-visible:ring-[3px] aria-invalid:ring-destructive/20 dark:aria-invalid:ring-destructive/40 aria-invalid:border-destructive h-9 px-4 has-[&gt;svg]:px-3 flex-1 bg-[#00ADB5] hover:bg-[#00ADB5]/90 text-white py-4 rounded-full font-medium modern-shadow-md cyan-glow transition-all duration-300 disabled:opacity-70"">",.flex-1.hover\:bg-\[\#00ADB5\]\/90.py-4,False,False,"Fix any of the following:
  Element has insufficient color contrast of 2.74 (foreground color: #ffffff, background color: #00adb5, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",2026-02-21T09:50:52Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=confirmed&activeViolationId=color-contrast&activeComponentId=button%23inline-flex.items-center.justify-center.gap-2.whitespace-nowrap.text-sm.disabled%3Apointer-events-none.%5B%26amp%3B_svg%5D%3Apointer-events-none.%5B%26amp%3B_svg%3Anot%28%5Bclass*%3D&isShowingIssue=true&activeIssueIndex=5&activeBehaviorValue=&activeIssueId=799591698
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$189.99</span>",.lg\:row-span-2 > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.text-white.font-bold,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=0&activeBehaviorValue=&activeIssueId=799592357
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$189.99</span>",.lg\:row-span-2 > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.font-bold.text-white,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=1&activeBehaviorValue=&activeIssueId=799602777
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$189.99</span>",.lg\:row-span-2 > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.font-bold.text-white,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=2&activeBehaviorValue=&activeIssueId=799608151
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$159.99</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.text-white.font-bold,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:50:29Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=3&activeBehaviorValue=&activeIssueId=799611144
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$159.99</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.font-bold.text-white,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:53:25Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=4&activeBehaviorValue=&activeIssueId=799611151
color-contrast,serious,span#font-bold.text-white.text-xl,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""font-bold text-white text-xl"">$159.99</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .mb-4.gap-3.flex > .text-xl.font-bold.text-white,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:51:33Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23font-bold.text-white.text-xl&isShowingIssue=true&activeIssueIndex=5&activeBehaviorValue=&activeIssueId=799611155
color-contrast,serious,span#text-sm.text-white/80,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white/80"">(89 reviews)</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-white\/80,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white%2F80&isShowingIssue=true&activeIssueIndex=0&activeBehaviorValue=&activeIssueId=799592355
color-contrast,serious,span#text-sm.text-white/80,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white/80"">(89 reviews)</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-white\/80,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white%2F80&isShowingIssue=true&activeIssueIndex=1&activeBehaviorValue=&activeIssueId=799608152
color-contrast,serious,span#text-sm.text-white/80,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white/80"">(124 reviews)</span>",.lg\:row-span-2 > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-white\/80,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:50:29Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white%2F80&isShowingIssue=true&activeIssueIndex=2&activeBehaviorValue=&activeIssueId=799611153
color-contrast,serious,span#text-sm.text-white/80,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white/80"">(124 reviews)</span>",.lg\:row-span-2 > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-white\/80,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:53:25Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white%2F80&isShowingIssue=true&activeIssueIndex=3&activeBehaviorValue=&activeIssueId=799611154
color-contrast,serious,span#text-sm.text-white.ml-1.font-medium,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white ml-1 font-medium"">4.8</span>",.lg\:row-span-2 > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-\[\#00ADB5\].flex.items-center > .ml-1.text-white,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white.ml-1.font-medium&isShowingIssue=true&activeIssueIndex=0&activeBehaviorValue=&activeIssueId=799592356
color-contrast,serious,span#text-sm.text-white.ml-1.font-medium,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white ml-1 font-medium"">4.8</span>",.lg\:row-span-2 > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-\[\#00ADB5\].flex.items-center > .ml-1.text-white,True,False,"Fix any of the following:
 Element's background color could not be determined due to a background gradient",2026-02-21T09:50:27Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white.ml-1.font-medium&isShowingIssue=true&activeIssueIndex=1&activeBehaviorValue=&activeIssueId=799608153
color-contrast,serious,span#text-sm.text-white.ml-1.font-medium,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white ml-1 font-medium"">4.6</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .h-full.relative > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-\[\#00ADB5\].flex.items-center > .ml-1.text-white,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:50:29Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white.ml-1.font-medium&isShowingIssue=true&activeIssueIndex=2&activeBehaviorValue=&activeIssueId=799611141
color-contrast,serious,span#text-sm.text-white.ml-1.font-medium,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span class=""text-sm text-white ml-1 font-medium"">4.6</span>",.rounded-3xl.group.cursor-pointer:nth-child(2) > .relative.h-full > .bottom-6.left-6.right-6 > .space-y-3 > .gap-3.flex.items-center:nth-child(1) > .text-\[\#00ADB5\].flex.items-center > .ml-1.text-white,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:53:25Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23text-sm.text-white.ml-1.font-medium&isShowingIssue=true&activeIssueIndex=3&activeBehaviorValue=&activeIssueId=799611152
color-contrast,serious,"span#inline-flex.items-center.justify-center.border.w-fit.whitespace-nowrap.shrink-0.[&amp;&gt;svg]:size-3.gap-1.[&amp;&gt;svg]:pointer-events-none.focus-visible:border-ring.focus-visible:ring-ring/50.focus-visible:ring-[3px].aria-invalid:ring-destructive/20.dark:aria-invalid:ring-destructive/40.aria-invalid:border-destructive.transition-[color,box-shadow].overflow-hidden.border-transparent.[a&amp;]:hover:bg-secondary/90.bg-white/95.text-[#393E46].px-4.py-2.rounded-full.font-medium.text-sm",,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,https://ecommercebs.vercel.app/,SC 1.4.3,"<span data-slot=""badge"" class=""inline-flex items-center justify-center border w-fit whitespace-nowrap shrink-0 [&amp;&gt;svg]:size-3 gap-1 [&amp;&gt;svg]:pointer-events-none focus-visible:border-ring focus-visible:ring-ring/50 focus-visible:ring-[3px] aria-invalid:ring-destructive/20 dark:aria-invalid:ring-destructive/40 aria-invalid:border-destructive transition-[color,box-shadow] overflow-hidden border-transparent [a&amp;]:hover:bg-secondary/90 bg-white/95 text-[#393E46] px-4 py-2 rounded-full font-medium text-sm"">",.lg\:row-span-2 > .h-full.relative > .top-6.left-6.flex-col > .\[a\&\]\:hover\:bg-secondary\/90.w-fit.\[\&\>svg\]\:size-3,True,False,"Fix any of the following:
  Element's background color could not be determined due to a background gradient",2026-02-21T09:50:29Z,https://accessibility.browserstack.com/workflow-analyzer/report?ids=164645&activeTab=issues&activeReviewStatus=needs-review&activeViolationId=color-contrast&activeComponentId=span%23inline-flex.items-center.justify-center.border.w-fit.whitespace-nowrap.shrink-0.%5B%26amp%3B%26gt%3Bsvg%5D%3Asize-3.gap-1.%5B%26amp%3B%26gt%3Bsvg%5D%3Apointer-events-none.focus-visible%3Aborder-ring.focus-visible%3Aring-ring%2F50.focus-visible%3Aring-%5B3px%5D.aria-invalid%3Aring-destructive%2F20.dark%3Aaria-invalid%3Aring-destructive%2F40.aria-invalid%3Aborder-destructive.transition-%5Bcolor%2Cbox-shadow%5D.overflow-hidden.border-transparent.%5Ba%26amp%3B%5D%3Ahover%3Abg-secondary%2F90.bg-white%2F95.text-%5B%23393E46%5D.px-4.py-2.rounded-full.font-medium.text-sm&isShowingIssue=true&activeIssueIndex=0&activeBehaviorValue=&activeIssueId=799611142
